Dates,PX_LAST,12MO_CALL_IMP_VOL,12MO_PUT_IMP_VOL
2010/6/8,25.78,24.537,24.537
2010/6/9,25.675,24.051,24.051
2010/6/10,26.225,23.498,23.498
2010/6/11,25.825,23.932,23.932
2010/6/14,25.755,23.229,23.229
2010/6/15,26.09,22.266,22.266
2010/6/16,26.2,22.238,22.238
2010/6/17,26.18,22.062,22.062
2010/6/18,26.155,21.525,21.525
2010/6/21,26.24,20.867,20.867
2010/6/22,26.23,21.011,21.011
2010/6/23,26.12,21.601,21.601
2010/6/24,25.9,22.376,22.376
2010/6/25,25.13,23.357,23.357
2010/6/28,25.54,23.364,23.364
2010/6/29,25.165,24.624,24.624
2010/6/30,25.06,24.867,24.867
2010/7/1,25.015,26.243,26.243
2010/7/2,25.025,25.789,25.789
2010/7/5,25.025,25.789,25.789
2010/7/6,25.215,25.01,25.01
2010/7/7,25.735,24.309,24.309
2010/7/8,26.21,23.716,23.716
2010/7/9,26.2,23.622,23.622
2010/7/12,26.225,23.654,23.654
2010/7/13,26.36,23.395,23.395
2010/7/14,26.41,23.921,23.921
2010/7/15,26.425,23.952,23.952
2010/7/16,26.185,24.541,24.541
2010/7/19,26.135,24.398,24.398
2010/7/20,26.62,23.659,23.659
2010/7/21,27.04,22.74,22.74
2010/7/22,27.13,22.142,22.142
2010/7/23,27.375,21.669,21.669
2010/7/26,27.47,21.659,21.659
2010/7/27,27.525,21.26,21.26
2010/7/28,27.44,20.995,20.995
2010/7/29,27.495,20.452,20.452
2010/7/30,27.555,20.537,20.537
2010/8/2,28.205,19.66,19.66
2010/8/3,28.19,19.79,19.79
2010/8/4,28.275,19.886,19.886
2010/8/5,28.185,20.214,20.214
2010/8/6,28.375,20.357,20.357
2010/8/9,28.555,19.611,19.611
2010/8/10,28.49,19.766,19.766
2010/8/11,28.02,21.167,21.167
2010/8/12,27.845,21.709,21.709
2010/8/13,27.865,21.76,21.76
2010/8/16,27.94,22.063,22.063
2010/8/17,28.06,21.774,21.774
2010/8/18,27.92,21.89,21.89
2010/8/19,27.64,22.419,22.419
2010/8/20,27.65,22.344,22.344
2010/8/23,27.8,21.679,21.679
2010/8/24,27.83,22.173,22.173
2010/8/25,27.695,22.764,22.764
2010/8/26,27.58,22.842,22.842
2010/8/27,28.08,21.999,21.999
2010/8/30,27.775,22.046,22.046
2010/8/31,27.9413,22.221,22.221
2010/9/1,28.655,21.305,21.305
2010/9/2,28.69,21.202,21.202
2010/9/3,28.78,20.753,20.753
2010/9/6,28.78,20.753,20.753
2010/9/7,28.815,20.688,20.688
2010/9/8,28.915,20.559,20.559
2010/9/9,29.145,20.259,20.259
2010/9/10,29.26,20.25,20.25
2010/9/13,29.015,20.513,20.513
2010/9/14,28.795,20.438,20.438
2010/9/15,28.71,20.567,20.567
2010/9/16,28.755,20.672,20.672
2010/9/17,28.78,20.438,20.438
2010/9/20,28.985,20.371,20.371
2010/9/21,29.055,20.092,20.092
2010/9/22,29.115,20.171,20.171
2010/9/23,28.935,20.213,20.213
2010/9/24,29.31,19.841,19.841
2010/9/27,29.3,19.816,19.816
2010/9/28,29.55,19.792,19.792
2010/9/29,29.38,20.133,20.133
2010/9/30,29.26,20.299,20.299
2010/10/1,29.56,20.279,20.279
2010/10/4,29.44,20.673,20.673
2010/10/5,29.83,20.016,20.016
2010/10/6,29.9,20.005,20.005
2010/10/7,29.72,20.199,20.199
2010/10/8,29.705,20.034,20.034
2010/10/11,29.78,19.816,19.816
2010/10/12,29.8,19.899,19.899
2010/10/13,29.97,19.572,19.572
2010/10/14,29.955,19.883,19.883
2010/10/15,29.97,20.12,20.12
2010/10/18,30,19.473,19.473
2010/10/19,30.17,19.193,19.193
2010/10/20,30.575,19.031,19.031
2010/10/21,30.735,18.786,18.786
2010/10/22,30.805,18.468,18.468
2010/10/25,30.505,18.396,18.396
2010/10/26,30.62,18.594,18.594
2010/10/27,30.595,18.876,18.876
2010/10/28,30.605,18.43,18.43
2010/10/29,30.66,18.301,18.301
2010/11/1,30.855,17.903,17.903
2010/11/2,30.93,17.746,17.746
2010/11/3,30.975,17.764,17.764
2010/11/4,31.225,17.017,17.017
2010/11/5,31.29,17.063,17.063
2010/11/8,31.23,17,17
2010/11/9,31.32,16.924,16.924
2010/11/10,31.275,17.04,17.04
2010/11/11,31.4,17.428,17.428
2010/11/12,31.46,17.906,17.906
2010/11/15,31.48,18.292,18.292
2010/11/16,31.04,19.223,19.223
2010/11/17,31.26,19.019,19.019
2010/11/18,31.92,18.781,18.781
2010/11/19,32.16,19.181,19.181
2010/11/22,32.135,18.867,18.867
2010/11/23,31.81,18.824,18.824
2010/11/24,32.305,18.26,18.26
2010/11/25,32.305,18.26,18.26
2010/11/26,32.055,18.74,18.74
2010/11/29,31.695,19.381,19.381
2010/11/30,31.585,19.583,19.583
2010/12/1,32.35,19.157,19.157
2010/12/2,32.45,18.768,18.768
2010/12/3,32.25,18.594,18.594
2010/12/6,31.995,18.42,18.42
2010/12/7,32.07,18.054,18.054
2010/12/8,32.195,18.183,18.183
2010/12/9,32.415,17.927,17.927
2010/12/10,32.325,17.823,17.823
2010/12/13,32.425,17.451,17.451
2010/12/14,31.95,17.678,17.678
2010/12/15,32.37,17.515,17.515
2010/12/16,32.67,17.32,17.32
2010/12/17,32.85,17.165,17.165
2010/12/20,32.655,17.134,17.134
2010/12/21,32.745,17.091,17.091
2010/12/22,32.795,17.191,17.191
2010/12/23,32.79,17.353,17.353
2010/12/24,32.79,17.353,17.353
2010/12/27,32.535,17.641,17.641
2010/12/28,32.68,17.598,17.598
2010/12/29,32.725,17.342,17.342
2010/12/30,32.75,17.642,17.642
2010/12/31,32.885,17.552,17.552
2011/1/3,32.61,17.81,17.81
2011/1/4,31.935,18.231,18.231
2011/1/5,31.745,18.216,18.216
2011/1/6,31.515,18.362,18.362
2011/1/7,31.46,18.338,18.338
2011/1/10,31.53,18.343,18.343
2011/1/11,31.345,18.272,18.272
2011/1/12,31.52,17.908,17.908
2011/1/13,31.7,17.717,17.717
2011/1/14,31.565,17.566,17.566
2011/1/17,31.565,17.566,17.566
2011/1/18,31.74,17.372,17.372
2011/1/19,31.71,17.418,17.418
2011/1/20,31.465,17.684,17.684
2011/1/21,31.385,17.574,17.574
2011/1/24,31.625,17.242,17.242
2011/1/25,31.48,17.489,17.489
2011/1/26,31.48,17.072,17.072
2011/1/27,31.35,16.956,16.956
2011/1/28,31.105,17.216,17.216
2011/1/31,31.425,17.086,17.086
2011/2/1,31.525,16.642,16.642
2011/2/2,31.43,16.819,16.819
2011/2/3,31.285,16.793,16.793
2011/2/4,31.28,16.752,16.752
2011/2/7,31.26,16.628,16.628
2011/2/8,31.435,16.323,16.323
2011/2/9,31.575,16.142,16.142
2011/2/10,31.77,15.885,15.885
2011/2/11,31.785,15.817,15.817
2011/2/14,31.57,15.968,15.968
2011/2/15,31.595,15.906,15.906
2011/2/16,31.7,15.704,15.704
2011/2/17,32.275,15.594,15.594
2011/2/18,32.275,15.681,15.681
2011/2/21,32.275,15.681,15.681
2011/2/22,31.88,16.59,16.59
2011/2/23,31.955,16.98,16.98
2011/2/24,31.94,17.41,17.41
2011/2/25,32.155,17.003,17.003
2011/2/28,31.96,16.919,16.919
2011/3/1,32.455,17.034,17.034
2011/3/2,32.215,17.229,17.229
2011/3/3,32.785,16.697,16.697
2011/3/4,32.605,17.362,17.362
2011/3/7,32.61,17.551,17.551
2011/3/8,32.82,17.323,17.323
2011/3/9,32.81,17.333,17.333
2011/3/10,32.645,17.779,17.779
2011/3/11,32.405,17.863,17.863
2011/3/14,31.97,18.351,18.351
2011/3/15,31.515,18.912,18.912
2011/3/16,30.8,20.422,20.422
2011/3/17,31.14,19.825,19.825
2011/3/18,31.35,19.368,19.368
2011/3/21,31.785,18.491,18.491
2011/3/22,31.755,18.349,18.349
2011/3/23,32.135,17.889,17.889
2011/3/24,32.345,17.692,17.692
2011/3/25,32.61,17.438,17.438
2011/3/28,32.515,17.32,17.32
2011/3/29,32.86,17.19,17.19
2011/3/30,33.02,16.898,16.898
2011/3/31,33.17,16.89,16.89
2011/4/1,33.61,16.492,16.492
2011/4/4,33.83,16.596,16.596
2011/4/5,33.735,16.693,16.693
2011/4/6,33.815,16.676,16.676
2011/4/7,33.72,17.084,17.084
2011/4/8,33.635,17.061,17.061
2011/4/11,33.7,17.263,17.263
2011/4/12,33.45,17.684,17.684
2011/4/13,33.64,17.667,17.667
2011/4/14,34.155,17.294,17.294
2011/4/15,34.005,17.307,17.307
2011/4/18,33.655,17.704,17.704
2011/4/19,33.5449,17.556,17.556
2011/4/20,33.925,17.135,17.135
2011/4/21,33.94,17.094,17.094
2011/4/22,33.94,17.094,17.094
2011/4/25,33.87,17.121,17.121
2011/4/26,33.465,16.737,16.737
2011/4/27,33.5,16.711,16.711
2011/4/28,33.705,16.53,16.53
2011/4/29,33.73,16.308,16.308
2011/5/2,33.86,16.346,16.346
2011/5/3,33.94,16.603,16.603
2011/5/4,33.73,16.819,16.819
2011/5/5,33.35,17.07,17.07
2011/5/6,33.45,17.201,17.201
2011/5/9,33.475,17.065,17.065
2011/5/10,33.67,16.8,16.8
2011/5/11,33.66,16.996,16.996
2011/5/12,34.155,16.679,16.679
2011/5/13,34.09,16.931,16.931
2011/5/16,33.915,17.036,17.036
2011/5/17,33.995,17.201,17.201
2011/5/18,34.15,16.802,16.802
2011/5/19,34.23,16.666,16.666
2011/5/20,34.15,16.564,16.564
2011/5/23,33.745,17.249,17.249
2011/5/24,33.735,16.982,16.982
2011/5/25,33.455,17.133,17.133
2011/5/26,33.35,17.041,17.041
2011/5/27,33.255,16.59,16.59
2011/5/30,33.255,16.59,16.59
2011/5/31,33.405,16.392,16.392
2011/6/1,33.38,16.379,16.379
2011/6/2,33.02,16.814,16.814
2011/6/3,32.765,16.844,16.844
2011/6/6,32.71,17.031,17.031
2011/6/7,32.6,16.926,16.926
2011/6/8,32.7,16.696,16.696
2011/6/9,32.945,16.266,16.266
2011/6/10,32.695,16.586,16.586
2011/6/13,32.56,16.712,16.712
2011/6/14,32.805,16.456,16.456
2011/6/15,32.485,16.987,16.987
2011/6/16,32.745,17.412,17.412
2011/6/17,32.81,17.682,17.682
2011/6/20,32.915,17.358,17.358
2011/6/21,33.13,16.885,16.885
2011/6/22,33.2,16.487,16.487
2011/6/23,32.49,17.681,17.681
2011/6/24,32.465,17.53,17.53
2011/6/27,32.605,17.399,17.399
2011/6/28,33.015,17.231,17.231
2011/6/29,33.355,16.765,16.765
2011/6/30,33.645,16.376,16.376
2011/7/1,34.045,15.818,15.818
2011/7/4,34.045,15.818,15.818
2011/7/5,34.15,15.966,15.966
2011/7/6,34.265,15.918,15.918
2011/7/7,34.375,15.579,15.579
2011/7/8,34.34,15.841,15.841
2011/7/11,34.05,16.302,16.302
2011/7/12,33.925,16.247,16.247
2011/7/13,34.03,16.634,16.634
2011/7/14,33.835,17.087,17.087
2011/7/15,33.765,16.853,16.853
2011/7/18,33.56,17.293,17.293
2011/7/19,34.66,16.752,16.752
2011/7/20,34.435,16.576,16.576
2011/7/21,34.67,16.255,16.255
2011/7/22,34.865,16.185,16.185
2011/7/25,34.63,16.301,16.301
2011/7/26,34.595,16.282,16.282
2011/7/27,34.345,16.701,16.701
2011/7/28,34.405,16.526,16.526
2011/7/29,34.005,17.037,17.037
2011/8/1,33.865,17.109,17.109
2011/8/2,33.535,17.024,17.024
2011/8/3,34.2,16.957,16.957
2011/8/4,32.91,18.487,18.487
2011/8/5,33.385,19.852,19.852
2011/8/8,32.56,22.182,22.182
2011/8/9,33.34,21.617,21.617
2011/8/10,31.98,21.319,21.319
2011/8/11,33.235,20.783,20.783
2011/8/12,33.57,19.986,19.986
2011/8/15,34.1,19.116,19.116
2011/8/16,34.085,19.167,19.167
2011/8/17,34.64,18.952,18.952
2011/8/18,33.88,20.785,20.785
2011/8/19,33.55,21.073,21.073
2011/8/22,33.635,20.798,20.798
2011/8/23,34.53,20.496,20.496
2011/8/24,34.84,20.28,20.28
2011/8/25,33.985,21.194,21.194
2011/8/26,34.25,20.454,20.454
2011/8/29,34.865,19.584,19.584
2011/8/30,34.93,19.772,19.772
2011/8/31,35.225,19.747,19.747
2011/9/1,35.225,19.797,19.797
2011/9/2,34.87,20.6,20.6
2011/9/5,34.87,20.6,20.6
2011/9/6,34.715,21.157,21.157
2011/9/7,35.4,20.19,20.19
2011/9/8,35.585,20.388,20.388
2011/9/9,34.685,21.995,21.995
2011/9/12,34.69,22.396,22.396
2011/9/13,34.55,21.961,21.961
2011/9/14,34.885,21.539,21.539
2011/9/15,35.51,20.813,20.813
2011/9/16,35.615,20.62,20.62
2011/9/19,35.245,20.957,20.957
2011/9/20,35.325,20.357,20.357
2011/9/21,34.64,20.865,20.865
2011/9/22,33.91,22.557,22.557
2011/9/23,33.71,23.305,23.305
2011/9/26,34.38,22.467,22.467
2011/9/27,34.785,21.596,21.596
2011/9/28,34.03,22.445,22.445
2011/9/29,34.525,23.437,23.437
2011/9/30,33.78,23.609,23.609
2011/10/3,32.71,25.173,25.173
2011/10/4,32.615,26.165,26.165
2011/10/5,32.765,24.604,24.604
2011/10/6,32.695,23.601,23.601
2011/10/7,32.95,23.064,23.064
2011/10/10,33.45,22.357,22.357
2011/10/11,33.4,22.297,22.297
2011/10/12,33.74,20.876,20.876
2011/10/13,33.7,21.058,21.058
2011/10/14,33.925,20.532,20.532
2011/10/17,33.5,20.952,20.952
2011/10/18,33.37,20.999,20.999
2011/10/19,33.515,20.908,20.908
2011/10/20,33.56,21.302,21.302
2011/10/21,34.095,20.577,20.577
2011/10/24,33.935,19.984,19.984
2011/10/25,33.475,20.078,20.078
2011/10/26,33.735,20.089,20.089
2011/10/27,34.285,18.638,18.638
2011/10/28,34.465,18.225,18.225
2011/10/31,34.16,18.265,18.265
2011/11/1,33.52,19.9,19.9
2011/11/2,33.885,19.523,19.523
2011/11/3,34.325,19.058,19.058
2011/11/4,33.89,19.155,19.155
2011/11/7,34.105,18.945,18.945
2011/11/8,34.325,18.603,18.603
2011/11/9,33.515,20.13,20.13
2011/11/10,33.695,20.121,20.121
2011/11/11,34.06,19.535,19.535
2011/11/14,33.895,19.963,19.963
2011/11/15,34,19.516,19.516
2011/11/16,33.505,19.938,19.938
2011/11/17,33.31,21.323,21.323
2011/11/18,33.695,20.751,20.751
2011/11/21,32.975,21.587,21.587
2011/11/22,32.985,21.324,21.324
2011/11/23,32.435,21.989,21.989
2011/11/24,32.435,21.989,21.989
2011/11/25,32.37,22.14,22.14
2011/11/28,32.585,21.245,21.245
2011/11/29,33.095,20.765,20.765
2011/11/30,33.615,20.133,20.133
2011/12/1,33.415,19.827,19.827
2011/12/2,33.19,19.348,19.348
2011/12/5,33.155,19.07,19.07
2011/12/6,33.34,18.558,18.558
2011/12/7,33.39,18.883,18.883
2011/12/8,33.365,19.181,19.181
2011/12/9,33.785,18.524,18.524
2011/12/12,33.445,18.944,18.944
2011/12/13,33.24,18.679,18.679
2011/12/14,33.13,19.202,19.202
2011/12/15,33.445,18.747,18.747
2011/12/16,33.72,18.601,18.601
2011/12/19,33.685,18.453,18.453
2011/12/20,34.2,17.852,17.852
2011/12/21,34.785,17.646,17.646
2011/12/22,34.595,17.512,17.512
2011/12/23,34.97,17.104,17.104
2011/12/26,34.97,17.104,17.104
2011/12/27,34.94,17.319,17.319
2011/12/28,34.755,17.634,17.634
2011/12/29,35.08,17.494,17.494
2011/12/30,34.985,17.615,17.615
2012/1/2,34.985,17.615,17.615
2012/1/3,35.07,17.158,17.158
2012/1/4,34.85,17.238,17.238
2012/1/5,34.685,17.019,17.019
2012/1/6,34.465,16.959,16.959
2012/1/9,34.465,16.63,16.63
2012/1/10,34.67,16.338,16.338
2012/1/11,34.03,16.658,16.658
2012/1/12,33.785,16.912,16.912
2012/1/13,33.495,17.272,17.272
2012/1/16,33.495,17.272,17.272
2012/1/17,33.675,16.918,16.918
2012/1/18,33.795,16.964,16.964
2012/1/19,33.725,16.871,16.871
2012/1/20,34.045,16.186,16.186
2012/1/23,34.265,15.863,15.863
2012/1/24,33.95,15.817,15.817
2012/1/25,34.215,15.744,15.744
2012/1/26,34.005,15.856,15.856
2012/1/27,33.72,16.08,16.08
2012/1/30,33.73,16.333,16.333
2012/1/31,33.765,16.18,16.18
2012/2/1,33.925,15.916,15.916
2012/2/2,33.915,15.904,15.904
2012/2/3,34.04,15.527,15.527
2012/2/6,34.015,15.531,15.531
2012/2/7,34.275,15.208,15.208
2012/2/8,34.165,15.346,15.346
2012/2/9,33.985,15.491,15.491
2012/2/10,33.97,16.2,16.2
2012/2/13,34.22,15.776,15.776
2012/2/14,34.45,16.055,16.055
2012/2/15,34.2,16.201,16.201
2012/2/16,34.43,15.989,15.989
2012/2/17,34.525,15.849,15.849
2012/2/20,34.525,15.849,15.849
2012/2/21,34.41,15.744,15.744
2012/2/22,34.625,15.596,15.596
2012/2/23,34.59,15.441,15.441
2012/2/24,34.5,15.445,15.445
2012/2/27,34.415,15.369,15.369
2012/2/28,34.425,15.487,15.487
2012/2/29,34.93,15.266,15.266
2012/3/1,34.8,15.459,15.459
2012/3/2,34.59,15.618,15.618
2012/3/5,34.615,15.626,15.626
2012/3/6,34.38,16.201,16.201
2012/3/7,34.395,15.784,15.784
2012/3/8,34.635,15.469,15.469
2012/3/9,34.755,15.368,15.368
2012/3/12,35.075,15.15,15.15
2012/3/13,35.125,14.762,14.762
2012/3/14,35.11,14.747,14.747
2012/3/15,35.165,14.816,14.816
2012/3/16,35.08,14.145,14.145
2012/3/19,35.2,13.805,13.805
2012/3/20,35.295,13.773,13.773
2012/3/21,35.56,13.585,13.585
2012/3/22,35.71,13.786,13.786
2012/3/23,35.745,13.914,13.914
2012/3/26,35.95,13.801,13.801
2012/3/27,35.935,13.95,13.95
2012/3/28,36.33,14.127,14.127
2012/3/29,36.905,14.091,14.091
2012/3/30,37.005,13.884,13.884
2012/4/2,37.07,14.09,14.09
2012/4/3,36.88,14.211,14.211
2012/4/4,36.73,14.338,14.338
2012/4/5,36.735,14.428,14.428
2012/4/6,36.735,14.428,14.428
2012/4/9,36.435,14.565,14.565
2012/4/10,36.01,15.196,15.196
2012/4/11,36.06,15.132,15.132
2012/4/12,36.11,14.933,14.933
2012/4/13,35.97,14.983,14.983
2012/4/16,36.22,14.956,14.956
2012/4/17,36.975,14.651,14.651
2012/4/18,37.085,14.619,14.619
2012/4/19,36.91,14.878,14.878
2012/4/20,37.065,14.508,14.508
2012/4/23,36.845,14.806,14.806
2012/4/24,37.06,14.68,14.68
2012/4/25,37.465,14.305,14.305
2012/4/26,37.855,14.311,14.311
2012/4/27,38.315,14.554,14.554
2012/4/30,38.16,14.986,14.986
2012/5/1,38.465,14.501,14.501
2012/5/2,38.58,14.558,14.558
2012/5/3,38.72,14.56,14.56
2012/5/4,38.5,14.992,14.992
2012/5/7,38.64,15.101,15.101
2012/5/8,38.57,15.446,15.446
2012/5/9,38.39,15.587,15.587
2012/5/10,38.705,15.329,15.329
2012/5/11,38.735,15.369,15.369
2012/5/14,38.435,15.733,15.733
2012/5/15,38.285,16.045,16.045
2012/5/16,38.165,16.452,16.452
2012/5/17,37.56,16.974,16.974
2012/5/18,37.025,17.491,17.491
2012/5/21,37.255,16.595,16.595
2012/5/22,37.095,16.475,16.475
2012/5/23,37.275,17,17
2012/5/24,37.78,16.975,16.975
2012/5/25,37.615,16.812,16.812
2012/5/28,37.615,16.812,16.812
2012/5/29,37.73,16.585,16.585
2012/5/30,37.53,16.731,16.731
2012/5/31,37.365,16.946,16.946
2012/6/1,36.545,17.9,17.9
2012/6/4,36.82,17.76,17.76
2012/6/5,36.62,17.559,17.559
2012/6/6,37.305,16.865,16.865
2012/6/7,37.14,16.432,16.432
2012/6/8,37.62,16.023,16.023
2012/6/11,37.33,16.305,16.305
2012/6/12,37.6,16.764,16.764
2012/6/13,37.345,16.948,16.948
2012/6/14,37.87,16.987,16.987
2012/6/15,38.045,16.392,16.392
2012/6/18,37.99,16.065,16.065
2012/6/19,37.87,15.808,15.808
2012/6/20,37.78,15.714,15.714
2012/6/21,37.335,16.096,16.096
2012/6/22,37.47,15.996,15.996
2012/6/25,37.385,16.281,16.281
2012/6/26,37.54,16.056,16.056
2012/6/27,38.17,15.862,15.862
2012/6/28,38.285,16.064,16.064
2012/6/29,39.095,15.239,15.239
2012/7/2,39.46,15.183,15.183
2012/7/3,39.58,14.959,14.959
2012/7/4,39.58,14.959,14.959
2012/7/5,39.225,15.179,15.179
2012/7/6,39.075,15.369,15.369
2012/7/9,38.99,15.418,15.418
2012/7/10,38.99,15.531,15.531
2012/7/11,38.73,15.77,15.77
2012/7/12,38.32,15.811,15.811
2012/7/13,38.64,15.512,15.512
2012/7/16,38.24,15.69,15.69
2012/7/17,38.845,15.179,15.179
2012/7/18,38.72,15.332,15.332
2012/7/19,38.775,15.286,15.286
2012/7/20,38.515,15.43,15.43
2012/7/23,38.44,15.853,15.853
2012/7/24,38.33,16.212,16.212
2012/7/25,38.51,16.174,16.174
2012/7/26,39.425,15.853,15.853
2012/7/27,40.005,15.5,15.5
2012/7/30,40.56,15.636,15.636
2012/7/31,40.4,15.777,15.777
2012/8/1,40.505,15.795,15.795
2012/8/2,39.875,16.149,16.149
2012/8/3,40.415,15.762,15.762
2012/8/6,40.32,15.67,15.67
2012/8/7,39.885,15.79,15.79
2012/8/8,39.78,15.81,15.81
2012/8/9,39.62,15.672,15.672
2012/8/10,39.395,15.594,15.594
2012/8/13,39.3,15.768,15.768
2012/8/14,39.38,15.735,15.735
2012/8/15,39.35,15.943,15.943
2012/8/16,39.55,16.334,16.334
2012/8/17,39.53,16.088,16.088
2012/8/20,39.47,16.164,16.164
2012/8/21,39.26,16.305,16.305
2012/8/22,38.77,16.366,16.366
2012/8/23,38.11,16.969,16.969
2012/8/24,38.47,16.737,16.737
2012/8/27,38.17,16.859,16.859
2012/8/28,38,17.141,17.141
2012/8/29,37.46,17.509,17.509
2012/8/30,37.14,18.163,18.163
2012/8/31,37.4,17.943,17.943
2012/9/3,37.4,17.943,17.943
2012/9/4,37.28,18.107,18.107
2012/9/5,37.51,18.07,18.07
2012/9/6,38.15,17.557,17.557
2012/9/7,37.9,17.706,17.706
2012/9/10,37.66,17.347,17.347
2012/9/11,37.77,17.27,17.27
2012/9/12,37.55,17.275,17.275
2012/9/13,38.35,16.907,16.907
2012/9/14,38.12,17.114,17.114
2012/9/17,38.35,17.169,17.169
2012/9/18,38.62,17.151,17.151
2012/9/19,38.52,17.353,17.353
2012/9/20,38.64,17.42,17.42
2012/9/21,38.03,17.461,17.461
2012/9/24,38.12,17.508,17.508
2012/9/25,37.68,17.827,17.827
2012/9/26,37.76,18.419,18.419
2012/9/27,38.31,18.372,18.372
2012/9/28,37.93,18.938,18.938
2012/10/1,38.38,18.806,18.806
2012/10/2,38.34,18.812,18.812
2012/10/3,38.24,18.726,18.726
2012/10/4,38.33,18.526,18.526
2012/10/5,38.58,18.455,18.455
2012/10/8,38.58,18.463,18.463
2012/10/9,38.56,18.615,18.615
2012/10/10,38.09,18.759,18.759
2012/10/11,38.11,18.405,18.405
2012/10/12,38.23,18.348,18.348
2012/10/15,38.13,17.993,17.993
2012/10/16,37.9,17.638,17.638
2012/10/17,37.74,17.446,17.446
2012/10/18,37.84,17.536,17.536
2012/10/19,37.4,17.72,17.72
2012/10/22,37.23,17.824,17.824
2012/10/23,36.61,18.19,18.19
2012/10/24,36.88,17.962,17.962
2012/10/25,37.09,18.125,18.125
2012/10/26,37.04,18.086,18.086
2012/10/29,37.04,18.086,18.086
2012/10/30,37.04,18.086,18.086
2012/10/31,37.18,18.388,18.388
2012/11/1,37.33,17.988,17.988
2012/11/2,37.08,18.214,18.214
2012/11/5,36.77,18.343,18.343
2012/11/6,37.42,18.118,18.118
2012/11/7,36.72,18.659,18.659
2012/11/8,36.36,18.49,18.49
2012/11/9,36.29,18.277,18.277
2012/11/12,36.08,18.24,18.24
2012/11/13,36.16,18.108,18.108
2012/11/14,36.01,17.957,17.957
2012/11/15,36.43,17.988,17.988
2012/11/16,36.56,17.652,17.652
2012/11/19,37.24,16.851,16.851
2012/11/20,37.25,16.758,16.758
2012/11/21,37.39,16.466,16.466
2012/11/22,37.39,16.466,16.466
2012/11/23,37.93,16.275,16.275
2012/11/26,37.36,16.297,16.297
2012/11/27,37.42,16.294,16.294
2012/11/28,37.56,16.377,16.377
2012/11/29,37.97,16.06,16.06
2012/11/30,37.92,16.258,16.258
2012/12/3,37.38,16.446,16.446
2012/12/4,37.15,16.795,16.795
2012/12/5,37.31,16.729,16.729
2012/12/6,37.38,16.705,16.705
2012/12/7,37.71,16.65,16.65
2012/12/10,37.64,16.77,16.77
2012/12/11,37.86,16.629,16.629
2012/12/12,37.64,16.658,16.658
2012/12/13,37.6,16.9,16.9
2012/12/14,37.66,16.905,16.905
2012/12/17,37.5,16.95,16.95
2012/12/18,37.28,16.623,16.623
2012/12/19,36.78,16.97,16.97
2012/12/20,37.05,16.955,16.955
2012/12/21,36.89,17.12,17.12
2012/12/24,36.73,17.363,17.363
2012/12/25,36.73,17.363,17.363
2012/12/26,36.42,17.618,17.618
2012/12/27,36.42,17.782,17.782
2012/12/28,35.97,17.906,17.906
2012/12/31,36.25,18.035,18.035
2013/1/1,36.25,18.035,18.035
2013/1/2,37.6,17.032,17.032
2013/1/3,37.6,16.652,16.652
2013/1/4,37.66,16.354,16.354
2013/1/7,37.3,16.54,16.54
2013/1/8,37.04,16.505,16.505
2013/1/9,37.03,16.304,16.304
2013/1/10,36.96,16.272,16.272
2013/1/11,36.91,16.396,16.396
2013/1/14,36.99,16.315,16.315
2013/1/15,37.32,16.18,16.18
2013/1/16,37.32,16.096,16.096
2013/1/17,37.51,15.714,15.714
2013/1/18,37.7,15.519,15.519
2013/1/21,37.7,15.519,15.519
2013/1/22,37.13,15.18,15.18
2013/1/23,37.13,14.834,14.834
2013/1/24,37.11,14.916,14.916
2013/1/25,37.05,14.815,14.815
2013/1/28,37.01,14.827,14.827
2013/1/29,37.42,14.786,14.786
2013/1/30,37.5,14.875,14.875
2013/1/31,37.24,14.986,14.986
2013/2/1,37.54,14.869,14.869
2013/2/4,37.35,15.162,15.162
2013/2/5,38.14,15.143,15.143
2013/2/6,38.31,15.26,15.26
2013/2/7,38.91,15.249,15.249
2013/2/8,38.77,15.276,15.276
2013/2/11,38.61,15.303,15.303
2013/2/12,37.56,15.246,15.246
2013/2/13,37.21,15.506,15.506
2013/2/14,36.84,15.503,15.503
2013/2/15,37.42,15.582,15.582
2013/2/18,37.42,15.582,15.582
2013/2/19,37.67,15.391,15.391
2013/2/20,37.73,15.386,15.386
2013/2/21,37.71,15.663,15.663
2013/2/22,38.52,15.527,15.527
2013/2/25,37.72,15.91,15.91
2013/2/26,38.11,16.329,16.329
2013/2/27,38.45,15.919,15.919
2013/2/28,38.72,15.711,15.711
2013/3/1,38.7,15.854,15.854
2013/3/4,38.82,15.804,15.804
2013/3/5,38.68,15.681,15.681
2013/3/6,39.02,15.503,15.503
2013/3/7,39.12,15.432,15.432
2013/3/8,39.22,15.24,15.24
2013/3/11,39.31,15.157,15.157
2013/3/12,38.96,15.09,15.09
2013/3/13,38.59,15.48,15.48
2013/3/14,39.02,15.366,15.366
2013/3/15,38.83,15.49,15.49
2013/3/18,38.76,15.465,15.465
2013/3/19,39.33,15.705,15.705
2013/3/20,39.87,15.471,15.471
2013/3/21,40.07,15.567,15.567
2013/3/22,40.04,15.615,15.615
2013/3/25,40.12,15.518,15.518
2013/3/26,40.69,15.338,15.338
2013/3/27,40.22,15.462,15.462
2013/3/28,40.44,15.4,15.4
2013/3/29,40.44,15.4,15.4
2013/4/1,40.45,15.568,15.568
