Dates,PX_LAST,12MO_CALL_IMP_VOL,12MO_PUT_IMP_VOL
2010/6/7,15.594,55.908,55.908
2010/6/8,15.761,56.247,56.247
2010/6/9,16.49,56.678,56.678
2010/6/10,16.951,56.154,56.154
2010/6/11,17.241,55.66,55.66
2010/6/14,18.116,54.193,54.193
2010/6/15,17.643,54.32,54.32
2010/6/16,17.81,53.43,53.43
2010/6/17,17.98,52.542,52.542
2010/6/18,18.06,51.841,51.841
2010/6/21,16.999,51.546,51.546
2010/6/22,16.633,52.639,52.639
2010/6/23,16.824,53.363,53.363
2010/6/24,16.464,53.935,53.935
2010/6/25,16.854,53.789,53.789
2010/6/28,16.801,54.159,54.159
2010/6/29,16.083,56.498,56.498
2010/6/30,15.521,57.023,57.023
2010/7/1,15.666,58.051,58.051
2010/7/2,15.297,57.988,57.988
2010/7/5,15.297,57.988,57.988
2010/7/6,15.324,57.929,57.929
2010/7/7,16.927,55.955,55.955
2010/7/8,16.711,55.336,55.336
2010/7/9,16.791,54.71,54.71
2010/7/12,17.054,54.615,54.615
2010/7/13,17.274,53.979,53.979
2010/7/14,17.571,55.099,55.099
2010/7/15,17.301,55.33,55.33
2010/7/16,16.913,55.602,55.602
2010/7/19,16.986,55.448,55.448
2010/7/20,17.199,54.601,54.601
2010/7/21,17.093,53.446,53.446
2010/7/22,14.794,53.493,53.493
2010/7/23,15.386,52.326,52.326
2010/7/26,14.684,52.966,52.966
2010/7/27,14.87,52.473,52.473
2010/7/28,14.33,52.518,52.518
2010/7/29,14.003,51.952,51.952
2010/7/30,14.65,50.813,50.813
2010/8/2,14.554,50.73,50.73
2010/8/3,14.916,50.277,50.277
2010/8/4,15.447,49.971,49.971
2010/8/5,15.79,49.868,49.868
2010/8/6,16.903,49.98,49.98
2010/8/9,16.7,49.211,49.211
2010/8/10,17.859,49.597,49.597
2010/8/11,18.067,51.384,51.384
2010/8/12,19.007,51.809,51.809
2010/8/13,18.894,53.014,53.014
2010/8/16,19.603,53.027,53.027
2010/8/17,18.996,53.061,53.061
2010/8/18,17.957,53.473,53.473
2010/8/19,18.32,53.996,53.996
2010/8/20,18.566,53.745,53.745
2010/8/23,18.129,54.502,54.502
2010/8/24,17.326,55.822,55.822
2010/8/25,17.75,56.342,56.342
2010/8/26,17.977,55.514,55.514
2010/8/27,18.014,55.685,55.685
2010/8/30,17.586,56.144,56.144
2010/8/31,17.931,55.821,55.821
2010/9/1,19.274,54.274,54.274
2010/9/2,19.714,53.623,53.623
2010/9/3,19.783,53.027,53.027
2010/9/6,19.783,53.027,53.027
2010/9/7,20.256,53.377,53.377
2010/9/8,20.857,53.213,53.213
2010/9/9,20.811,53.968,53.968
2010/9/10,20.88,53.34,53.34
2010/9/13,21.134,52.769,52.769
2010/9/14,20.95,51.933,51.933
2010/9/15,20.446,51.72,51.72
2010/9/16,20.071,51.783,51.783
2010/9/17,20.066,51.867,51.867
2010/9/20,20.413,51.563,51.563
2010/9/21,21.029,50.232,50.232
2010/9/22,22.419,50.612,50.612
2010/9/23,22.924,51.894,51.894
2010/9/24,23.173,52.117,52.117
2010/9/27,23.57,52.706,52.706
2010/9/28,23.123,53.792,53.792
2010/9/29,24.376,54.718,54.718
2010/9/30,23.166,55.465,55.465
2010/10/1,22.094,56.17,56.17
2010/10/4,22.341,55.963,55.963
2010/10/5,22.309,55.16,55.16
2010/10/6,21.467,55.995,55.995
2010/10/7,21.633,54.573,54.573
2010/10/8,21.377,54.013,54.013
2010/10/11,21.956,54.261,54.261
2010/10/12,22.199,54.067,54.067
2010/10/13,22.087,53.773,53.773
2010/10/14,21.826,54.472,54.472
2010/10/15,22.246,53.75,53.75
2010/10/18,21.857,53.483,53.483
2010/10/19,21.333,53.8,53.8
2010/10/20,21.879,54.371,54.371
2010/10/21,24.67,51.692,51.692
2010/10/22,24.014,52.074,52.074
2010/10/25,23.834,52.3,52.3
2010/10/26,25.374,51.793,51.793
2010/10/27,25.5,52.274,52.274
2010/10/28,25.1,51.991,51.991
2010/10/29,24.796,52.521,52.521
2010/11/1,23.91,52.957,52.957
2010/11/2,24.516,52.493,52.493
2010/11/3,24.494,51.866,51.866
2010/11/4,23.974,51.755,51.755
2010/11/5,24.014,52.246,52.246
2010/11/8,24.161,51.967,51.967
2010/11/9,24.351,51.98,51.98
2010/11/10,25.267,51.716,51.716
2010/11/11,25.02,51.033,51.033
2010/11/12,24.714,52.184,52.184
2010/11/15,24.043,52.17,52.17
2010/11/16,23.629,53.397,53.397
2010/11/17,23.811,53.408,53.408
2010/11/18,24.047,52.114,52.114
2010/11/19,24.72,51.952,51.952
2010/11/22,26.903,50.239,50.239
2010/11/23,26.816,51.043,51.043
2010/11/24,26.967,50.31,50.31
2010/11/25,26.967,50.31,50.31
2010/11/26,27.313,50.944,50.944
2010/11/29,28.417,52.1,52.1
2010/11/30,29.414,53.906,53.906
2010/12/1,28.591,53.594,53.594
2010/12/2,27.631,52.706,52.706
2010/12/3,26.493,53.144,53.144
2010/12/6,27.639,52.199,52.199
2010/12/7,27.116,52.706,52.706
2010/12/8,26.89,53.66,53.66
2010/12/9,27.293,54.382,54.382
2010/12/10,27.804,53.788,53.788
2010/12/13,26.257,54.133,54.133
2010/12/14,25.493,54.277,54.277
2010/12/15,25.5,53.721,53.721
2010/12/16,25.95,52.868,52.868
2010/12/17,25.717,53.038,53.038
2010/12/20,25.436,53.254,53.254
2010/12/21,26.606,52.971,52.971
2010/12/22,26.479,52.823,52.823
2010/12/23,26.369,53.096,53.096
2010/12/24,26.369,53.096,53.096
2010/12/27,25.716,53.778,53.778
2010/12/28,26.239,54.311,54.311
2010/12/29,25.753,54.289,54.289
2010/12/30,25.686,54.098,54.098
2010/12/31,25.1,54.282,54.282
2011/1/3,25.487,53.88,53.88
2011/1/4,25.91,53.943,53.943
2011/1/5,25.676,53.577,53.577
2011/1/6,25.427,53.962,53.962
2011/1/7,25.614,53.759,53.759
2011/1/10,26.84,52.787,52.787
2011/1/11,26.664,52.253,52.253
2011/1/12,26.986,51.931,51.931
2011/1/13,27.356,51.324,51.324
2011/1/14,27.354,50.972,50.972
2011/1/17,27.354,50.972,50.972
2011/1/18,27.669,50.087,50.087
2011/1/19,27.267,50.535,50.535
2011/1/20,26.429,51.49,51.49
2011/1/21,26.013,51.315,51.315
2011/1/24,26.28,49.752,49.752
2011/1/25,26.677,49.172,49.172
2011/1/26,26.147,50.136,50.136
2011/1/27,30.124,47.579,47.579
2011/1/28,31.14,47.45,47.45
2011/1/31,30.583,47.319,47.319
2011/2/1,30.414,46.578,46.578
2011/2/2,30.18,47.083,47.083
2011/2/3,30.213,46.933,46.933
2011/2/4,31.439,46.442,46.442
2011/2/7,31.146,46.339,46.339
2011/2/8,31.089,45.835,45.835
2011/2/9,31.756,46.718,46.718
2011/2/10,31.886,46.903,46.903
2011/2/11,33.01,47.496,47.496
2011/2/14,35.364,48.583,48.583
2011/2/15,34.399,47.661,47.661
2011/2/16,33.96,47.693,47.693
2011/2/17,33.661,48.751,48.751
2011/2/18,33.644,48.744,48.744
2011/2/21,33.644,48.744,48.744
2011/2/22,31.657,49.734,49.734
2011/2/23,30.171,51.029,51.029
2011/2/24,30.74,50.723,50.723
2011/2/25,30.349,49.95,49.95
2011/2/28,29.524,50.44,50.44
2011/3/1,29.233,51.577,51.577
2011/3/2,29.176,51.446,51.446
2011/3/3,29.053,50.835,50.835
2011/3/4,30.103,50.513,50.513
2011/3/7,29.629,51.335,51.335
2011/3/8,27.921,51.828,51.828
2011/3/9,27.57,51.531,51.531
2011/3/10,28.574,51.587,51.587
2011/3/11,29.22,51.582,51.582
2011/3/14,28.743,51.677,51.677
2011/3/15,31.016,51.222,51.222
2011/3/16,30.549,53.348,53.348
2011/3/17,30.557,52.479,52.479
2011/3/18,29.914,51.875,51.875
2011/3/21,30.406,50.479,50.479
2011/3/22,31.627,50.023,50.023
2011/3/23,32.723,49.878,49.878
2011/3/24,32.733,50.002,50.002
2011/3/25,32.859,49.973,49.973
2011/3/28,33.903,49.945,49.945
2011/3/29,33.911,49.718,49.718
2011/3/30,33.993,49.47,49.47
2011/3/31,33.969,49.172,49.172
2011/4/1,34.584,48.068,48.068
2011/4/4,34.96,47.833,47.833
2011/4/5,34.89,47.359,47.359
2011/4/6,34.281,47.331,47.331
2011/4/7,33.423,48.416,48.416
2011/4/8,33.551,48.536,48.536
2011/4/11,32.594,48.777,48.777
2011/4/12,33.417,48.605,48.605
2011/4/13,34.107,48.567,48.567
2011/4/14,33.819,48.371,48.371
2011/4/15,33.641,47.852,47.852
2011/4/18,33.333,48.141,48.141
2011/4/19,34.507,47.572,47.572
2011/4/20,34.919,47.029,47.029
2011/4/21,36.031,47.145,47.145
2011/4/22,36.031,47.145,47.145
2011/4/25,35.953,46.532,46.532
2011/4/26,32.701,46.062,46.062
2011/4/27,33.709,45.477,45.477
2011/4/28,33.481,45.218,45.218
2011/4/29,33.239,45.016,45.016
2011/5/2,33.885,44.968,44.968
2011/5/3,33.034,45.816,45.816
2011/5/4,32.741,45.796,45.796
2011/5/5,32.901,45.876,45.876
2011/5/6,32.781,45.789,45.789
2011/5/9,33.773,45.444,45.444
2011/5/10,33.947,45.253,45.253
2011/5/11,34.381,45.398,45.398
2011/5/12,35.11,44.584,44.584
2011/5/13,35.217,44.378,44.378
2011/5/16,33.87,45.172,45.172
2011/5/17,33.849,45.539,45.539
2011/5/18,34.649,44.877,44.877
2011/5/19,34.676,44.809,44.809
2011/5/20,35.129,44.505,44.505
2011/5/23,35.404,45.204,45.204
2011/5/24,35.371,45.203,45.203
2011/5/25,37.067,45.263,45.263
2011/5/26,37.679,45.248,45.248
2011/5/27,37.787,44.933,44.933
2011/5/30,37.787,44.933,44.933
2011/5/31,38.686,44.841,44.841
2011/6/1,38.18,45.652,45.652
2011/6/2,38.814,45.166,45.166
2011/6/3,39.1,45.153,45.153
2011/6/6,37.513,45.932,45.932
2011/6/7,37.67,45.781,45.781
2011/6/8,37.466,45.298,45.298
2011/6/9,37.51,44.812,44.812
2011/6/10,36.946,45.306,45.306
2011/6/13,36.746,45.038,45.038
2011/6/14,37.304,44.551,44.551
2011/6/15,36.731,45.084,45.084
2011/6/16,35.614,46.949,46.949
2011/6/17,35.096,47.951,47.951
2011/6/20,35.09,47.061,47.061
2011/6/21,36.236,46.003,46.003
2011/6/22,35.523,45.976,45.976
2011/6/23,36.531,46.498,46.498
2011/6/24,36.709,45.732,45.732
2011/6/27,37.16,45.672,45.672
2011/6/28,37.87,45.37,45.37
2011/6/29,37.849,44.749,44.749
2011/6/30,37.527,43.979,43.979
2011/7/1,38.284,43.119,43.119
2011/7/4,38.284,43.119,43.119
2011/7/5,41.376,42.785,42.785
2011/7/6,41.566,42.045,42.045
2011/7/7,41.774,42.491,42.491
2011/7/8,42.163,42.544,42.544
2011/7/11,41.534,43.744,43.744
2011/7/12,41.61,44.068,44.068
2011/7/13,42.676,44.652,44.652
2011/7/14,40.946,45.586,45.586
2011/7/15,40.99,45.355,45.355
2011/7/18,39.857,47.415,47.415
2011/7/19,41.041,46.591,46.591
2011/7/20,40.2,46.614,46.614
2011/7/21,39.401,46.027,46.027
2011/7/22,39.511,46.545,46.545
2011/7/25,40.219,46.63,46.63
2011/7/26,38.13,45.495,45.495
2011/7/27,38.489,46.293,46.293
2011/7/28,38.089,46.862,46.862
2011/7/29,37.999,47.205,47.205
2011/8/1,37.626,48.121,48.121
2011/8/2,36.743,48.067,48.067
2011/8/3,37.143,47.81,47.81
2011/8/4,35.11,51.312,51.312
2011/8/5,34.444,52.304,52.304
2011/8/8,32.377,56.831,56.831
2011/8/9,33.971,56.478,56.478
2011/8/10,33.203,56.204,56.204
2011/8/11,34.733,55.474,55.474
2011/8/12,34.857,51.844,51.844
2011/8/15,35.183,50.41,50.41
2011/8/16,34.149,50.789,50.789
2011/8/17,33.177,50.514,50.514
2011/8/18,31.069,53.006,53.006
2011/8/19,29.316,56.541,56.541
2011/8/22,29.316,55.883,55.883
2011/8/23,31.363,52.582,52.582
2011/8/24,30.861,52.799,52.799
2011/8/25,30.833,53.206,53.206
2011/8/26,31.699,51.578,51.578
2011/8/29,32.148,50.547,50.547
2011/8/30,33.754,49.963,49.963
2011/8/31,33.573,50.578,50.578
2011/9/1,33.324,50.774,50.774
2011/9/2,30.444,52.615,52.615
2011/9/5,30.444,52.615,52.615
2011/9/6,31.253,55.275,55.275
2011/9/7,30.857,55.077,55.077
2011/9/8,30.171,55.404,55.404
2011/9/9,29.139,57.665,57.665
2011/9/12,30.007,57.728,57.728
2011/9/13,29.821,56.622,56.622
2011/9/14,29.816,55.628,55.628
2011/9/15,24.179,58.194,58.194
2011/9/16,22.17,63.019,63.019
2011/9/19,20.536,65.452,65.452
2011/9/20,18.576,71.779,71.779
2011/9/21,18.357,74.044,74.044
2011/9/22,18.361,74.357,74.357
2011/9/23,18.48,74.4,74.4
2011/9/26,18.889,73.561,73.561
2011/9/27,18.213,71.57,71.57
2011/9/28,18.163,71.082,71.082
2011/9/29,16.17,75.067,75.067
2011/9/30,16.181,73.993,73.993
2011/10/3,16.179,74.845,74.845
2011/10/4,16.414,75.104,75.104
2011/10/5,17.109,70.78,70.78
2011/10/6,17.606,67.63,67.63
2011/10/7,16.744,67.88,67.88
2011/10/10,15.946,69.9,69.9
2011/10/11,15.523,74.367,74.367
2011/10/12,16.231,71.858,71.858
2011/10/13,16.716,70.78,70.78
2011/10/14,16.577,69.795,69.795
2011/10/17,16.761,67.626,67.626
2011/10/18,15.963,69.067,69.067
2011/10/19,15.631,68.238,68.238
2011/10/20,15.926,67.813,67.813
2011/10/21,16.72,68.623,68.623
2011/10/24,16.977,68.025,68.025
2011/10/25,11.053,71.935,71.935
2011/10/26,11.343,67.161,67.161
2011/10/27,11.551,63.766,63.766
2011/10/28,12.02,63.041,63.041
2011/10/31,11.726,62.474,62.474
2011/11/1,11.441,64.549,64.549
2011/11/2,11.913,63.106,63.106
2011/11/3,13.184,63.313,63.313
2011/11/4,12.86,64.408,64.408
2011/11/7,12.976,64.366,64.366
2011/11/8,12.924,63.298,63.298
2011/11/9,12.579,64.294,64.294
2011/11/10,12.16,63.997,63.997
2011/11/11,12.536,62.604,62.604
2011/11/14,12.246,62.6,62.6
2011/11/15,12.326,63.304,63.304
2011/11/16,11.597,65.026,65.026
2011/11/17,10.923,69.105,69.105
2011/11/18,11.151,68.299,68.299
2011/11/21,10.639,69.798,69.798
2011/11/22,10.064,71.556,71.556
2011/11/23,9.786,72.167,72.167
2011/11/24,9.786,72.167,72.167
2011/11/25,9.123,73.206,73.206
2011/11/28,9.993,73.331,73.331
2011/11/29,9.653,73.71,73.71
2011/11/30,9.219,74.324,74.324
2011/12/1,9.596,72.235,72.235
2011/12/2,9.481,72.278,72.278
2011/12/5,10.017,72.871,72.871
2011/12/6,9.734,72.885,72.885
2011/12/7,10.28,72.223,72.223
2011/12/8,9.917,73.266,73.266
2011/12/9,10.127,72.517,72.517
2011/12/12,10.751,73.088,73.088
2011/12/13,10.301,73.726,73.726
2011/12/14,10.149,74.485,74.485
2011/12/15,9.96,74.404,74.404
2011/12/16,9.974,74.361,74.361
2011/12/19,9.593,73.35,73.35
2011/12/20,10.2,70.292,70.292
2011/12/21,10.139,69.78,69.78
2011/12/22,10.549,69.696,69.696
2011/12/23,10.374,69.765,69.765
2011/12/26,10.374,69.765,69.765
2011/12/27,10.085,69.952,69.952
2011/12/28,9.886,70.968,70.968
2011/12/29,9.9,71.007,71.007
2011/12/30,9.899,71.128,71.128
2012/1/2,9.899,71.128,71.128
2012/1/3,10.32,71.02,71.02
2012/1/4,11.493,70.372,70.372
2012/1/5,11.329,69.845,69.845
2012/1/6,12.327,70.284,70.284
2012/1/9,14.026,71.683,71.683
2012/1/10,13.69,72.462,72.462
2012/1/11,13.164,71.228,71.228
2012/1/12,13.164,71.039,71.039
2012/1/13,13.483,72.359,72.359
2012/1/16,13.483,72.359,72.359
2012/1/17,13.531,71.058,71.058
2012/1/18,14.077,71.238,71.238
2012/1/19,14.78,70.299,70.299
2012/1/20,14.32,64.406,64.406
2012/1/23,13.423,70.558,70.558
2012/1/24,13.239,65.337,65.337
2012/1/25,13.577,63.664,63.664
2012/1/26,16.573,60.259,60.259
2012/1/27,17.684,60.687,60.687
2012/1/30,17.919,61.827,61.827
2012/1/31,17.171,62.845,62.845
2012/2/1,17.567,62.348,62.348
2012/2/2,17.714,61.443,61.443
2012/2/3,18.061,60.77,60.77
2012/2/6,18.464,61.178,61.178
2012/2/7,18.269,59.381,59.381
2012/2/8,17.714,59.07,59.07
2012/2/9,17.834,58.474,58.474
2012/2/10,17.704,59.201,59.201
2012/2/13,16.9,58.741,58.741
2012/2/14,17.581,58.183,58.183
2012/2/15,17.437,57.527,57.527
2012/2/16,17.416,56.952,56.952
2012/2/17,17.407,56.781,56.781
2012/2/20,17.407,56.781,56.781
2012/2/21,16.771,59.452,59.452
2012/2/22,16.057,60.989,60.989
2012/2/23,16.141,60.682,60.682
2012/2/24,15.953,59.887,59.887
2012/2/27,15.63,60.983,60.983
2012/2/28,16.189,60.231,60.231
2012/2/29,15.819,61.266,61.266
2012/3/1,16.107,60.842,60.842
2012/3/2,16.443,59.82,59.82
2012/3/5,15.83,61.169,61.169
2012/3/6,15.304,62.256,62.256
2012/3/7,15.027,63.141,63.141
2012/3/8,15.439,61.493,61.493
2012/3/9,15.59,60.893,60.893
2012/3/12,15.171,60.54,60.54
2012/3/13,15.193,60.206,60.206
2012/3/14,15.036,60.828,60.828
2012/3/15,15.739,59.951,59.951
2012/3/16,15.709,58.755,58.755
2012/3/19,16.333,57.142,57.142
2012/3/20,16.431,57.831,57.831
2012/3/21,17.157,56.761,56.761
2012/3/22,16.961,57.626,57.626
2012/3/23,17.17,56.959,56.959
2012/3/26,17.427,56.642,56.642
2012/3/27,17.239,55.938,55.938
2012/3/28,16.972,56.746,56.746
2012/3/29,16.436,57.375,57.375
2012/3/30,16.434,56.702,56.702
2012/4/2,16.281,56.311,56.311
2012/4/3,16.137,55.792,55.792
2012/4/4,15.751,56.483,56.483
2012/4/5,15.786,56.171,56.171
2012/4/6,15.786,56.171,56.171
2012/4/9,15.24,57.179,57.179
2012/4/10,14.56,58.331,58.331
2012/4/11,14.259,58.744,58.744
2012/4/12,14.894,57.319,57.319
2012/4/13,14.881,57.849,57.849
2012/4/16,14.45,58.046,58.046
2012/4/17,15.289,57.449,57.449
2012/4/18,15.28,57.228,57.228
2012/4/19,15.299,57.812,57.812
2012/4/20,15.159,57.23,57.23
2012/4/23,14.549,58.555,58.555
2012/4/24,12.526,55.97,55.97
2012/4/25,12.336,59.206,59.206
2012/4/26,12.153,57.542,57.542
2012/4/27,11.963,57.693,57.693
2012/4/30,11.449,58.423,58.423
2012/5/1,11.623,57.136,57.136
2012/5/2,11.747,57.244,57.244
2012/5/3,10.853,59.196,59.196
2012/5/4,10.449,59.975,59.975
2012/5/7,10.493,60.534,60.534
2012/5/8,10.399,61.508,61.508
2012/5/9,10.621,61.15,61.15
2012/5/10,10.346,61.121,61.121
2012/5/11,11.054,60.688,60.688
2012/5/14,10.994,62.35,62.35
2012/5/15,11.069,62.64,62.64
2012/5/16,10.6,64.568,64.568
2012/5/17,10.281,66.626,66.626
2012/5/18,9.994,67.196,67.196
2012/5/21,10.249,65.19,65.19
2012/5/22,9.673,65.508,65.508
2012/5/23,10.273,66.374,66.374
2012/5/24,10.039,66.472,66.472
2012/5/25,10.031,66.666,66.666
2012/5/28,10.031,66.666,66.666
2012/5/29,9.92,66.63,66.63
2012/5/30,9.62,67.211,67.211
2012/5/31,9.063,68.699,68.699
2012/6/1,8.993,69.251,69.251
2012/6/4,9.286,69.06,69.06
2012/6/5,9.261,68.244,68.244
2012/6/6,9.411,67.239,67.239
2012/6/7,9.234,66.112,66.112
2012/6/8,9.377,65.593,65.593
2012/6/11,9,65.568,65.568
2012/6/12,9.003,65.122,65.122
2012/6/13,8.976,64.131,64.131
2012/6/14,8.951,64.486,64.486
2012/6/15,9.399,62.104,62.104
2012/6/18,9.533,60.779,60.779
2012/6/19,9.976,58.486,58.486
2012/6/20,9.737,58.615,58.615
2012/6/21,9.406,58.812,58.812
2012/6/22,9.694,58.865,58.865
2012/6/25,9.576,59.452,59.452
2012/6/26,9.543,59.282,59.282
2012/6/27,9.499,59.576,59.576
2012/6/28,9.623,59.629,59.629
2012/6/29,9.784,57.739,57.739
2012/7/2,9.693,57.55,57.55
2012/7/3,10.291,56.539,56.539
2012/7/4,10.291,56.539,56.539
2012/7/5,11.674,56.868,56.868
2012/7/6,11.699,57.523,57.523
2012/7/9,11.856,58.475,58.475
2012/7/10,11.461,58.439,58.439
2012/7/11,11.663,58.959,58.959
2012/7/12,12.139,58.872,58.872
2012/7/13,12.129,58.595,58.595
2012/7/16,11.854,58.348,58.348
2012/7/17,11.683,58.421,58.421
2012/7/18,11.61,58.886,58.886
2012/7/19,11.874,58.165,58.165
2012/7/20,11.689,58.612,58.612
2012/7/23,11.42,60.859,60.859
2012/7/24,11.484,61.569,61.569
2012/7/25,8.611,62.509,62.509
2012/7/26,8.144,62.743,62.743
2012/7/27,8.417,62.74,62.74
2012/7/30,8.25,62.476,62.476
2012/7/31,8.121,63.227,63.227
2012/8/1,7.786,63.812,63.812
2012/8/2,7.696,63.349,63.349
2012/8/3,7.701,61.059,61.059
2012/8/6,8.113,61.05,61.05
2012/8/7,8.271,60.261,60.261
2012/8/8,8.257,60.162,60.162
2012/8/9,8.273,59.944,59.944
2012/8/10,8.557,59.515,59.515
2012/8/13,8.559,58.585,58.585
2012/8/14,8.823,57.658,57.658
2012/8/15,9.037,57.349,57.349
2012/8/16,9.187,57.121,57.121
2012/8/17,9.099,57.525,57.525
2012/8/20,9.177,57.36,57.36
2012/8/21,9.371,57.538,57.538
2012/8/22,9.343,58.02,58.02
2012/8/23,9.15,58.536,58.536
2012/8/24,9.023,58.633,58.633
2012/8/27,8.913,58.792,58.792
2012/8/28,8.993,58.803,58.803
2012/8/29,9.063,58.349,58.349
2012/8/30,8.64,59.485,59.485
2012/8/31,8.531,59.735,59.735
2012/9/3,8.531,59.735,59.735
2012/9/4,7.99,60.43,60.43
2012/9/5,7.851,60.581,60.581
2012/9/6,8.093,60.086,60.086
2012/9/7,8.094,60.403,60.403
2012/9/10,7.989,60.132,60.132
2012/9/11,8.166,59.005,59.005
2012/9/12,8.173,59.169,59.169
2012/9/13,8.286,59.445,59.445
2012/9/14,8.646,58.59,58.59
2012/9/17,8.146,58.869,58.869
2012/9/18,8.009,56.958,56.958
2012/9/19,8.149,57.132,57.132
2012/9/20,8.391,57.805,57.805
2012/9/21,8.256,57.641,57.641
2012/9/24,8.056,57.699,57.699
2012/9/25,7.686,58.435,58.435
2012/9/26,7.876,58.387,58.387
2012/9/27,7.936,57.556,57.556
2012/9/28,7.777,57.423,57.423
2012/10/1,8.007,56.393,56.393
2012/10/2,8.066,55.748,55.748
2012/10/3,8.94,55.799,55.799
2012/10/4,9.524,56.534,56.534
2012/10/5,9.509,55.879,55.879
2012/10/8,10.503,56.852,56.852
2012/10/9,9.361,57.649,57.649
2012/10/10,9.357,58.027,58.027
2012/10/11,9.426,57.828,57.828
2012/10/12,9.191,57.804,57.804
2012/10/15,9.251,57.907,57.907
2012/10/16,9.436,56.592,56.592
2012/10/17,9.789,56.135,56.135
2012/10/18,9.623,55.807,55.807
2012/10/19,9.283,55.541,55.541
2012/10/22,9.697,55.704,55.704
2012/10/23,9.746,55.978,55.978
2012/10/24,8.588,54.607,54.607
2012/10/25,8.787,54.547,54.547
2012/10/26,9.94,54.745,54.745
2012/10/29,9.94,54.745,54.745
2012/10/30,9.94,54.745,54.745
2012/10/31,11.32,52.864,52.864
2012/11/1,11.099,52.215,52.215
2012/11/2,10.986,51.776,51.776
2012/11/5,11.177,52.115,52.115
2012/11/6,10.91,51.845,51.845
2012/11/7,11.097,52.321,52.321
2012/11/8,10.853,53.58,53.58
2012/11/9,11.129,54.584,54.584
2012/11/12,11.17,53.713,53.713
2012/11/13,11.373,52.78,52.78
2012/11/14,11.397,52.675,52.675
2012/11/15,11.64,53.002,53.002
2012/11/16,11.557,53.495,53.495
2012/11/19,11.623,52.777,52.777
2012/11/20,11.771,52.999,52.999
2012/11/21,11.857,52.907,52.907
2012/11/22,11.857,52.907,52.907
2012/11/23,11.85,53.085,53.085
2012/11/26,11.723,52.659,52.659
2012/11/27,11.869,52.055,52.055
2012/11/28,11.747,52.839,52.839
2012/11/29,11.626,52.52,52.52
2012/11/30,11.673,52.915,52.915
2012/12/3,10.857,53.091,53.091
2012/12/4,12.378,53.101,53.101
2012/12/5,11.91,53.957,53.957
2012/12/6,12.31,55.902,55.902
2012/12/7,12.283,54.451,54.451
2012/12/10,12.114,54.349,54.349
2012/12/11,12.298,54.753,54.753
2012/12/12,12.961,53.869,53.869
2012/12/13,13.223,54.533,54.533
2012/12/14,13.329,54.129,54.129
2012/12/17,13.529,52.741,52.741
2012/12/18,13.663,52.661,52.661
2012/12/19,13.426,53.378,53.378
2012/12/20,13.357,53.42,53.42
2012/12/21,13.049,53.343,53.343
2012/12/24,12.89,53.629,53.629
2012/12/25,12.89,53.629,53.629
2012/12/26,12.95,53.792,53.792
2012/12/27,12.929,54.629,54.629
2012/12/28,12.761,54.5,54.5
2012/12/31,13.227,54.531,54.531
2013/1/1,13.227,54.531,54.531
2013/1/2,13.144,53.456,53.456
2013/1/3,13.799,53.036,53.036
2013/1/4,13.711,52.17,52.17
2013/1/7,14.171,52.235,52.235
2013/1/8,13.879,52.673,52.673
2013/1/9,13.701,51.758,51.758
2013/1/10,14,50.923,50.923
2013/1/11,14.47,52.332,52.332
2013/1/14,14.778,52.221,52.221
2013/1/15,14.527,51.743,51.743
2013/1/16,13.926,52.452,52.452
2013/1/17,13.957,51.029,51.029
2013/1/18,14.167,51.391,51.391
2013/1/21,14.167,51.391,51.391
2013/1/22,13.973,49.651,49.651
2013/1/23,14.751,47.909,47.909
2013/1/24,20.98,51.975,51.975
2013/1/25,24.223,56.018,56.018
2013/1/28,23.159,55.789,55.789
2013/1/29,24.16,54.412,54.412
2013/1/30,23.957,53.362,53.362
2013/1/31,23.606,53.732,53.732
2013/2/1,23.543,54.187,54.187
2013/2/4,24.963,56.049,56.049
2013/2/5,24.912,56.025,56.025
2013/2/6,26.344,55.834,55.834
2013/2/7,25.995,55.175,55.175
2013/2/8,25.853,56.222,56.222
2013/2/11,25.413,55.2,55.2
2013/2/12,25.421,54.563,54.563
2013/2/13,26.61,53.752,53.752
2013/2/14,26.771,53.426,53.426
2013/2/15,27.073,53.281,53.281
2013/2/18,27.073,53.281,53.281
2013/2/19,28.064,53.277,53.277
2013/2/20,26.731,53.725,53.725
2013/2/21,26.736,54.77,54.77
2013/2/22,25.694,54.387,54.387
2013/2/25,25.617,54.5,54.5
2013/2/26,26.299,54.173,54.173
2013/2/27,26.331,53.554,53.554
2013/2/28,26.869,54.507,54.507
2013/3/1,27.053,53.978,53.978
2013/3/4,25.887,54.636,54.636
2013/3/5,25.961,54.41,54.41
2013/3/6,26.134,53.948,53.948
2013/3/7,25.937,53.898,53.898
2013/3/8,26.386,53.715,53.715
2013/3/11,25.779,53.551,53.551
2013/3/12,26.016,53.09,53.09
2013/3/13,27.48,52.36,52.36
2013/3/14,26.91,51.814,51.814
2013/3/15,26.407,51.64,51.64
2013/3/18,26.513,51.784,51.784
2013/3/19,25.91,52.304,52.304
2013/3/20,26.15,52.1,52.1
2013/3/21,25.999,52.606,52.606
2013/3/22,25.9,52.842,52.842
2013/3/25,25.827,51.921,51.921
2013/3/26,27.23,51.707,51.707
2013/3/27,27.177,51.618,51.618
2013/3/28,27.04,51.326,51.326
